X,Y
25.80933208743613,61.19995648696206
25.824447834738624,61.19687647582296
25.809746135112224,61.188596004757315
25.818724995820222,61.186665640340266
25.815756938025917,61.19773338364444
22.5590172277263,61.343154607410426
22.556583364893317,61.3525142734678
22.554447784938503,61.34267347899136
22.55911445881106,61.343518474250565
22.5607682663467,61.344829686128875
23.039908678386055,61.362067751121984
23.04326215314745,61.36390039356704
23.043572495446924,61.37009444987542
23.035646149173278,61.359920924714714
23.04907470669888,61.35874410333803
23.041926689983274,61.364530008567904
24.425016481110713,61.40978462021281
24.415723578473184,61.405237724259045
24.426540492886954,61.41024493220153
24.426353278483816,61.4161496337634
24.41957120816465,61.41256319856889
24.89337370910109,61.408079625411595
24.886305941819614,61.40458216437213
24.88729493042028,61.41374864809693
24.880769746382235,61.40905793693081
24.880572097126908,61.41192267100082
24.891410508437275,61.41081010343811
26.29461407930941,61.416088323983054
26.300134533764094,61.41313306856232
26.292064785997066,61.412456157115216
26.29356286508239,61.417720821265654
26.28600380801877,61.414964287316074
26.295911316075653,61.41475310054866
26.766675242153315,61.40665581632063
26.76590236499204,61.42008907274596
26.77209766209763,61.414673443815694
26.759007369235338,61.41688254034705
26.75422441520154,61.41449901995983
26.7611160553488,61.41190462699232
27.224018699317174,61.424863154167404
27.23405447090154,61.425743642807106
27.229189947331268,61.42688471588999
27.226717730625953,61.426919890655604
27.23935652738172,61.41685280740485
27.23382154718689,61.42313066739707
28.631113761057033,61.41921453811787
28.644909015982233,61.4174740878632
28.636236260746635,61.414949232971765
28.634055440798818,61.40663168952601
28.641857262175446,61.40643690687738
29.117238129474728,61.41000890711028
29.095776346907876,61.41705336411571
29.105220945107224,61.41556453158819
29.110018065902707,61.412748160965606
29.121109894885965,61.41331910886703
23.460920200027267,61.60117211459414
23.452790111895215,61.61109360950666
23.4675344906132,61.59885725757523
23.471436153203996,61.609754880076736
23.4733452843601,61.596370256223544
23.463264164060472,61.60302931457771
23.935404123809963,61.62060716159544
23.942187936123638,61.62092794986248
23.930834377402498,61.61288797993912
23.932992171818753,61.61914493451445
23.94320051581692,61.60633485838113
23.935448458718334,61.613632163902984
25.816785521895977,61.61982612455365
25.82016469602287,61.617201370085816
25.811988662264746,61.62108844241789
25.814499226520034,61.618942907697154
25.81541219211708,61.6178921463076
26.288270958282563,61.6474185341686
26.288769762317646,61.65179827417352
26.288339489985102,61.64630312565688
26.29884490076414,61.6414037720699
26.289758333032616,61.648066547870854
27.711277861904232,61.63388952630187
27.702164518315932,61.63039448338285
27.70531726502578,61.62653093878214
27.707923629451567,61.628945708707704
27.701405221565967,61.62875658568141
28.624938366769488,61.63589820717566
28.63174691951141,61.64265578274748
28.626061628912357,61.637106076018654
